Name,Description,NAME,INC_CRC,FMEL_UPD_D,Latitude,Longitude
kml_118,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Chu Yen Playground</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>FDEBB72E45809AD0</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Chu Yen Playground,FDEBB72E45809AD0,20230614182258,1.35864048616642,103.758970401273
kml_119,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>ENG KONG GARDEN PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>EFFF82E9F63B8108</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",ENG KONG GARDEN PG,EFFF82E9F63B8108,20230614182258,1.33698149801349,103.769107734268
kml_120,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>ENG KONG PLACE FC</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>13495BB7F3696A95</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",ENG KONG PLACE FC,13495BB7F3696A95,20230614182258,1.33473971734991,103.767247827369
kml_121,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>GREENRIDGE CRESCENT PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>252ED30E982A4439</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",GREENRIDGE CRESCENT PG,252ED30E982A4439,20230614182258,1.33427899696977,103.76574796347
kml_122,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Jalan Dermawan Playground</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>348B978E53F6FA1F</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Jalan Dermawan Playground,348B978E53F6FA1F,20230614182258,1.36063686683549,103.758616039134
kml_123,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Hillview Crescent Playground</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>775EA840FC1E7F62</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Hillview Crescent Playground,775EA840FC1E7F62,20230614182258,1.35536060550987,103.761024856559
kml_124,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Pavilion Park Playground</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>DF1F02815D7ABBC0</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Pavilion Park Playground,DF1F02815D7ABBC0,20230614182258,1.37228567335133,103.751977291494
kml_125,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>HOLLAND GREEN LINEAR PARK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>96FB2D13F06B6F14</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",HOLLAND GREEN LINEAR PARK,96FB2D13F06B6F14,20230614182258,1.32755124952426,103.783032735871
kml_126,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Lakeside Grove Playground</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>41FE061465F35745</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Lakeside Grove Playground,41FE061465F35745,20230614182258,1.3400816672705,103.718611913632
kml_127,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Westville Playground</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>40BF9FA26A7321D4</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Westville Playground,40BF9FA26A7321D4,20230614182258,1.35359555180396,103.69954547707
kml_128,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Jalan Mas Kuning Playground</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>38EBD5F976C94165</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Jalan Mas Kuning Playground,38EBD5F976C94165,20230614182258,1.30783711720711,103.76359373635
kml_129,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Jalan Mas Puteh Playground</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>14264B0ED1FB2F23</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Jalan Mas Puteh Playground,14264B0ED1FB2F23,20230614182258,1.30897047396926,103.762012897605
kml_130,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Pandan Reservoir Fitness Corner</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>6F070675A1BAEB04</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Pandan Reservoir Fitness Corner,6F070675A1BAEB04,20230614182258,1.31755869499719,103.74868248252
kml_131,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Faber Hills Playground</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>F6A5465F0D74A11E</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Faber Hills Playground,F6A5465F0D74A11E,20230614182258,1.31978042966391,103.757980290673
kml_132,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Pasir Panjang Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>F6E69FA7B0E057F0</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Pasir Panjang Park,F6E69FA7B0E057F0,20230614182258,1.27781274511607,103.786069189222
kml_133,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Kent Ridge Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>544B3018D523FB59</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Kent Ridge Park,544B3018D523FB59,20230614182258,1.28502800074395,103.78936317813
kml_134,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>one-north Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>0118EDAC7106DD84</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",one-north Park,0118EDAC7106DD84,20230614182258,1.30305352685859,103.790773072532
kml_135,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Mount Faber Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>43830D99268979EC</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Mount Faber Park,43830D99268979EC,20230614182258,1.27041399290641,103.820204869387
kml_136,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Telok Blangah Hill Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>24CC7C97954D68EC</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Telok Blangah Hill Park,24CC7C97954D68EC,20230614182258,1.27884536372698,103.8105450682
kml_137,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>KIM PONG PARK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>F9D871F8CEA1AD45</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",KIM PONG PARK,F9D871F8CEA1AD45,20230614182258,1.28360219466202,103.829747419521
kml_138,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Tampines Boulevard Park</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>5B7E0D8A8F16AFD2</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Tampines Boulevard Park,5B7E0D8A8F16AFD2,20230614182258,1.36374223458621,103.940732124193
kml_139,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Bukit Chermin Boardwalk</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>649BFDE0D478B1EB</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",Bukit Chermin Boardwalk,649BFDE0D478B1EB,20230614182258,1.26504624969726,103.808197847925
kml_140,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>THE INGLEWOOD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>E40E22B8654E7C7A</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",THE INGLEWOOD PG,E40E22B8654E7C7A,20220927161442,1.3610138946269,103.830173517674
kml_141,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>CARMICHAEL RD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>3370834ACF1A4B9C</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",CARMICHAEL RD PG,3370834ACF1A4B9C,20220927161442,1.34267251565255,103.863099539823
kml_142,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>THRIFT DR OS</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>D5A64888965AE481</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",THRIFT DR OS,D5A64888965AE481,20220927161442,1.34386618148768,103.883226629689
kml_143,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>TAI KENG PLACE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>708D96912C85CF2A</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",TAI KENG PLACE PG,708D96912C85CF2A,20220927161442,1.34497311614921,103.884775615586
kml_144,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>JLN KELICHAP PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>C2C8935A6615CF7B</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",JLN KELICHAP PG,C2C8935A6615CF7B,20220927161442,1.34679111071329,103.881826475965
kml_145,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>JLN SELASEH PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>AFDF8840835BE95B</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",JLN SELASEH PG,AFDF8840835BE95B,20220927161442,1.38560532117932,103.873381080977
kml_146,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>MIMOSA RD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>75B0388CAD84FDA3</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",MIMOSA RD PG,75B0388CAD84FDA3,20220927161442,1.38427217620026,103.862870863669
kml_147,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>MUGLISTON PK PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>042E3BAD2301F623</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",MUGLISTON PK PG,042E3BAD2301F623,20220927161442,1.38542112880578,103.877892691181
kml_148,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>BEGONIA RD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>8745FD723644D5AF</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",BEGONIA RD PG,8745FD723644D5AF,20220927161442,1.38786507062348,103.863380122788
kml_149,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>PARRY RD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>9DF9B282F0D34CE4</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",PARRY RD PG,9DF9B282F0D34CE4,20220927161442,1.36594507217532,103.877540932022
kml_150,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>POH HUAT RD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>96FF999437AC8DA3</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",POH HUAT RD PG,96FF999437AC8DA3,20220927161442,1.36692265551718,103.881592951489
kml_151,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SELETAR TERRACE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>38BFF91D0A5512D8</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",SELETAR TERRACE PG,38BFF91D0A5512D8,20220927161442,1.38146741781328,103.868775098318
kml_152,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>PK VILLAS TERRACE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>7950C174C6A77AA8</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",PK VILLAS TERRACE PG,7950C174C6A77AA8,20220927161442,1.36897692030909,103.879761934747
kml_153,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>DEW GARDEN</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>6A03ABFD69F06508</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",DEW GARDEN,6A03ABFD69F06508,20220927161442,1.39921803027122,103.871080311083
kml_154,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>RICHARDS AVE PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>A6CF8824C69CC3E3</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",RICHARDS AVE PK,A6CF8824C69CC3E3,20220927161442,1.36089292600794,103.882131154611
kml_155,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>CHEMPAKA AVE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>D73D2CE71942A51F</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",CHEMPAKA AVE PG,D73D2CE71942A51F,20220927161442,1.33187408487063,103.875615566725
kml_156,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>MAYFAIR PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>6870A0C677C10FAC</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20230614182258</td> </tr></table></center>",MAYFAIR PK,6870A0C677C10FAC,20230614182258,1.34149736439122,103.78087089117
kml_157,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>LENTOR STREET PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>545D8F66589EF534</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",LENTOR STREET PG,545D8F66589EF534,20220927161442,1.3900967809967,103.834289425683
kml_158,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>FUDU WALK PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>6E26132B95AA3239</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",FUDU WALK PG,6E26132B95AA3239,20220927161442,1.3898463396527,103.837217662629
kml_159,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>LENTOR GREEN PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>1D9EEF49B58257EE</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",LENTOR GREEN PG,1D9EEF49B58257EE,20220927161442,1.38524745922283,103.837040675167
kml_160,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>LENTOR GROVE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>AC8AEEE1A31E80E9</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",LENTOR GROVE PG,AC8AEEE1A31E80E9,20220927161442,1.38638462874267,103.838335886991
kml_161,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>LENTOR RD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>B705BB4517CCC2CF</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",LENTOR RD PG,B705BB4517CCC2CF,20220927161442,1.38831116011128,103.837574108661
kml_162,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>LENTOR VALE PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>63703991D266567D</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",LENTOR VALE PG,63703991D266567D,20220927161442,1.38799416544398,103.836141440016
kml_163,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>BANYAN VILLAS PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>991BCE7EC8963376</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",BANYAN VILLAS PG,991BCE7EC8963376,20220927161442,1.38724957780557,103.83882560153
kml_164,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>PLATINA RD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>8FB364A68DBFCF22</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",PLATINA RD PG,8FB364A68DBFCF22,20220927161442,1.42756202399086,103.826112602194
kml_165,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>GOODLINK PK PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>EC83DB5C265D1AD3</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",GOODLINK PK PG,EC83DB5C265D1AD3,20220927161442,1.42729703286619,103.825339509096
kml_166,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>SPRINGLEAF GARDEN PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>ED8311B0D34C3FA9</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",SPRINGLEAF GARDEN PG,ED8311B0D34C3FA9,20220927161442,1.39804639877399,103.822330946115
kml_167,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>CASHEW RD PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>6C669F61508F7644</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",CASHEW RD PG,6C669F61508F7644,20220927161442,1.37066290000055,103.764689757876
kml_168,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>CASHEW LINK PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>27F6B71FA18C35EB</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",CASHEW LINK PG,27F6B71FA18C35EB,20220927161442,1.37135888827481,103.768925013587
kml_169,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>JLN RASOK PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>1DEFC802A8CF1E0D</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",JLN RASOK PK,1DEFC802A8CF1E0D,20220927161442,1.416585501106,103.759033646748
kml_170,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>ALMOND CRESCENT PG</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>8D2E8AC0CF7C272F</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",ALMOND CRESCENT PG,8D2E8AC0CF7C272F,20220927161442,1.37325143424427,103.772118872818
kml_171,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>HAZEL PK OS</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>91B9E9FC0ADBFA09</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",HAZEL PK OS,91B9E9FC0ADBFA09,20220927161442,1.37159824309761,103.763649492267
kml_172,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>VILLA VERDE PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>06EEC6AA378E2B6C</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",VILLA VERDE PK,06EEC6AA378E2B6C,20220927161442,1.38938232900186,103.75225379358
kml_173,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>WATERBOAT HOUSE GARDEN</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>9AB7F7A3B53556CD</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",WATERBOAT HOUSE GARDEN,9AB7F7A3B53556CD,20220927161442,1.28732822361965,103.853466099103
kml_174,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>TELOK AYER GREEN</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>9E80F8ABA811CCF7</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",TELOK AYER GREEN,9E80F8ABA811CCF7,20220927161442,1.28143242005361,103.847635431537
kml_175,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>ANN SIANG HILL PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>833CBF6145BD1767</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",ANN SIANG HILL PK,833CBF6145BD1767,20220927161442,1.28079265517134,103.846275795854
kml_176,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>TOA PAYOH TOWN PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>C30E11C017183662</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",TOA PAYOH TOWN PK,C30E11C017183662,20220927161442,1.33055190352116,103.847914458313
kml_177,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>KALLANG RIVERSIDE PK</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>E8CA25BFC0D01168</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20220927161442</td> </tr></table></center>",KALLANG RIVERSIDE PK,E8CA25BFC0D01168,20220927161442,1.3072299898419,103.868325680577
